한전내역번호,한전내역명칭,한전유형,사업영역,코스트센터,전기계약구분,RAPA,(현)한전구매처,지급처,한전고객번호,계량기번호,계량종별,고객구분,450시간초과요금적용여부,주소,한전-빌링주소,한전-관리필드,삭제여부,삭제일,최종지급월,지역본부,통합시설코드,통합시설명,세부사업구분,장비유형,국사구분,통합시설주소,최종서비스종료일,yymm,계량기,계약종별,고객구분.1,계약전력,월사용량,고압요금적용전력,당월사용량_중,당월사용량_최,당월사용량_경,RAPA총사용량,당월최대수요전력,공급가,기타금액,실지급액,450시간초과요금,처리건수,도우미,실사용시작일,실사용종료일,시스템사용량,청구서-시스템,청구서기준,무슨시스템,제외필요,정상여부
ME00105254,석정리보승기업LRRU.51.LTE.RRU_L(SS),M,5100,42164,종량제(일반),없음,1208200052,1208200052,237871399,26190545862,일반용갑저압,저압,,경기 평택시 포승읍 석정리 285,경기도 평택시 포승읍 석정리 산 285,20123AEE3,,0,202503,경기,20123AEE3,석정리보승기업LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 평택시 포승읍 석정리 산 285번지 KT전주,0,2409,26190545862,일반용갑저압,저압,4,517,4,517,0,0,0,0,"93,565","2,990","105,910",0,1,20123AEE32409,20240811,20240910,409.67323,107.32677,45%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00053546,상면연하리2DIC.51.WCDMA.ICS-DUO,M,5100,40241,종량제(일반),없음,1208200052,1208200052,1021873839,1171820456,주택용,저압,,경기 가평군 상면 연하리 293,경기도 가평군 상면 연하리 293,-,,0,202503,인천,2018Z1501,(공동K)상면연하리2LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 상면 연하리 294-4번지,0,2410,1171820456,주택용,저압,3,257,3,257,0,0,0,0,"41,430","1,320","46,890",0,1,2018Z15012410,20240818,20240917,114.3233,142.6767,44%,4G_PRB(구),제외필요,점검필요
ME00105254,석정리보승기업LRRU.51.LTE.RRU_L(SS),M,5100,42164,종량제(일반),없음,1208200052,1208200052,237871399,26190545862,일반용갑저압,저압,,경기 평택시 포승읍 석정리 285,경기도 평택시 포승읍 석정리 산 285,20123AEE3,,0,202503,경기,20123AEE3,석정리보승기업LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 평택시 포승읍 석정리 산 285번지 KT전주,0,2410,26190545862,일반용갑저압,저압,4,502,4,502,0,0,0,0,"77,801","2,480","88,060",0,1,20123AEE32410,20240911,20241010,399.38423,102.61577,44%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00053546,상면연하리2DIC.51.WCDMA.ICS-DUO,M,5100,40241,종량제(일반),없음,1208200052,1208200052,1021873839,1171820456,주택용,저압,,경기 가평군 상면 연하리 293,경기도 가평군 상면 연하리 293,-,,0,202503,인천,2018Z1501,(공동K)상면연하리2LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 상면 연하리 294-4번지,0,2411,1171820456,주택용,저압,3,247,3,247,0,0,0,0,"39,144","1,250","44,300",0,1,2018Z15012411,20240918,20241017,109.0391,137.9609,44%,4G_PRB(구),제외필요,점검필요
ME00189843,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,51400,정액제,없음,1208200052,1208200052,159571575,,일반용갑저압,저압,,서울 광진구 구의동 593 - 14,서울특별시 광진구 구의강변로 47,-,,0,202503,강북,202231385,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 광진구 구의동 593-14번지,0,2410,,일반용갑저압,저압,4,691,4,691,0,0,0,0,"97,816","3,130","110,720",0,1,2022313852410,20240916,20241015,306.05356,384.94644,44%,5G_EMS,제외필요,점검필요
ME00196864,마룡리11-2,M,5100,42160,종량제(일반),X,2018230821,2018230821,1030812889,25190566885,일반용갑저압,저압,,경기 양평군 용문면 마룡리 11 - 2,경기도 양평군용문면 마룡리 11-2,SKT-KT,,0,202502,경기,20223ATRU,(공동K)용문마룡교차로LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 양평군 용문면 마룡리 11-2번지,0,2412,25190566885,일반용갑저압,,4,179,4,179,0,0,899,0,"36,702",918,"41,290",0,1,20223ATRU2412,20241209,20241209,77.24742,101.75258,44%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00053546,상면연하리2DIC.51.WCDMA.ICS-DUO,M,5100,40241,종량제(일반),없음,1208200052,1208200052,1021873839,1171820456,주택용,저압,,경기 가평군 상면 연하리 293,경기도 가평군 상면 연하리 293,-,,0,202503,인천,2018Z1501,(공동K)상면연하리2LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 상면 연하리 294-4번지,0,2408,1171820456,주택용,저압,3,248,3,248,0,0,0,0,"39,372","1,340","44,640",0,1,2018Z15012408,20240618,20240717,108.5903,139.4097,44%,4G_PRB(구),제외필요,점검필요
ME00192196,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,40240,정액제,없음,1208200052,1208200052,1132437922,,일반용갑저압,저압,,인천 미추홀구 도화동 457 - 3,인천광역시 미추홀구 제일로9번길 10,-,,0,202503,인천,202232370,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,인천 미추홀구 도화동 457-3번지 일반건물,0,2412,,일반용갑저압,저압,4,662,4,662,0,0,0,0,"109,217","3,490","123,620",0,1,2022323702412,20241026,20241125,282.22593,379.77407,43%,5G_EMS,제외필요,점검필요
ME00176505,엄소리3LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1029333621,24170233353,일반용갑저압,저압,,경기 가평군 설악면 엄소리 산 63 - 5,경기도 가평군 설악면 묵안로194번길 5-245,-,,0,202503,인천,2020Z2449,(공동K)엄소리3LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 설악면 엄소리 산 63-5번지 (공주)SKT 전주(I),0,2411,24170233353,일반용갑저압,저압,4,500,4,500,0,0,0,0,"78,023","2,490","88,310",0,1,2020Z24492411,20241002,20241101,207.7616,292.2384,42%,4G_PRB(구),제외필요,점검필요
ME00176505,엄소리3LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1029333621,24170233353,일반용갑저압,저압,,경기 가평군 설악면 엄소리 산 63 - 5,경기도 가평군 설악면 묵안로194번길 5-245,-,,0,202503,인천,2020Z2449,(공동K)엄소리3LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 설악면 엄소리 산 63-5번지 (공주)SKT 전주(I),0,2412,24170233353,일반용갑저압,저압,4,488,4,488,0,0,0,0,"89,544","2,860","101,350",0,1,2020Z24492412,20241102,20241201,200.8816,287.1184,41%,4G_PRB(구),제외필요,점검필요
ME00176505,엄소리3LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1029333621,24170233353,일반용갑저압,저압,,경기 가평군 설악면 엄소리 산 63 - 5,경기도 가평군 설악면 묵안로194번길 5-245,-,,0,202503,인천,2020Z2449,(공동K)엄소리3LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 설악면 엄소리 산 63-5번지 (공주)SKT 전주(I),0,2409,24170233353,일반용갑저압,저압,4,505,4,505,0,0,0,0,"97,924","3,130","110,840",0,1,2020Z24492409,20240802,20240901,206.9878,298.0122,41%,4G_PRB(구),제외필요,점검필요
ME00176505,엄소리3LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1029333621,24170233353,일반용갑저압,저압,,경기 가평군 설악면 엄소리 산 63 - 5,경기도 가평군 설악면 묵안로194번길 5-245,-,,0,202503,인천,2020Z2449,(공동K)엄소리3LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 설악면 엄소리 산 63-5번지 (공주)SKT 전주(I),0,2410,24170233353,일반용갑저압,저압,4,488,4,488,0,0,0,0,"76,319","2,440","86,390",0,1,2020Z24492410,20240902,20241001,196.0261,291.9739,40%,4G_PRB(구),제외필요,점검필요
ME00176505,엄소리3LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1029333621,24170233353,일반용갑저압,저압,,경기 가평군 설악면 엄소리 산 63 - 5,경기도 가평군 설악면 묵안로194번길 5-245,-,,0,202503,인천,2020Z2449,(공동K)엄소리3LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 설악면 엄소리 산 63-5번지 (공주)SKT 전주(I),0,2408,24170233353,일반용갑저압,저압,4,505,4,505,0,0,0,0,"98,572","3,150","111,570",0,1,2020Z24492408,20240702,20240801,202.0779,302.9221,40%,4G_PRB(구),제외필요,점검필요
ME00192196,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,40240,정액제,없음,1208200052,1208200052,1132437922,,일반용갑저압,저압,,인천 미추홀구 도화동 457 - 3,인천광역시 미추홀구 제일로9번길 10,-,,0,202503,인천,202232370,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,인천 미추홀구 도화동 457-3번지 일반건물,0,2410,,일반용갑저압,저압,4,662,4,662,0,0,0,0,"99,929","3,190","113,110",0,1,2022323702410,20240826,20240925,267.07448,394.92552,40%,5G_EMS,제외필요,점검필요
ME00200388,(터)동원터널변압실상행PRU.51.5G.PRU10-3.5G-8T(SS),M,5100,42160,종량제(피크),X,2018230821,2018230821,251116670,5455377197,일반용갑II고압A,고압,,경기 성남시 분당구 금곡동 산 53,경기도 성남시 분당구동원동 11-3,SKT-KT-LGU,,0,202502,경기,2023Z4670,(터)동원터널변압실하행PRU.51.5G.PRU10-3.5G-8T(SS),5G,PRU10-3.5G-8T(SS),,경기 성남시 분당구 금곡동 산 53번지 334호선 동원터널,0,2412,5455377197,일반용(갑)II고압A,고압,5,320,5,320,0,0,980,1,"49,961","1,454","56,411",0,1,2023Z46702412,20241105,20241204,126.74744,193.25256,40%,5G_EMS,#N/A,점검필요
ME00200388,(터)동원터널변압실상행PRU.51.5G.PRU10-3.5G-8T(SS),M,5100,42160,종량제(피크),X,2018230821,2018230821,251116670,5455377197,일반용갑II고압A,고압,,경기 성남시 분당구 금곡동 산 53,경기도 성남시 분당구동원동 11-3,SKT-KT-LGU,,0,202502,경기,2023Z4670,(터)동원터널변압실하행PRU.51.5G.PRU10-3.5G-8T(SS),5G,PRU10-3.5G-8T(SS),,경기 성남시 분당구 금곡동 산 53번지 334호선 동원터널,0,2411,5455377197,일반용(갑)II고압A,고압,5,333,5,333,0,0,"1,020",2,"45,187","1,301","51,007",0,1,2023Z46702411,20241005,20241104,128.12531,204.87469,38%,5G_EMS,#N/A,점검필요
ME00192196,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,40240,정액제,없음,1208200052,1208200052,1132437922,,일반용갑저압,저압,,인천 미추홀구 도화동 457 - 3,인천광역시 미추홀구 제일로9번길 10,-,,0,202503,인천,202232370,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,인천 미추홀구 도화동 457-3번지 일반건물,0,2409,,일반용갑저압,저압,4,662,4,662,0,0,0,0,"121,556","3,880","137,590",0,1,2022323702409,20240726,20240825,253.53097,408.46903,38%,5G_EMS,제외필요,점검필요
ME00192196,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,40240,정액제,없음,1208200052,1208200052,1132437922,,일반용갑저압,저압,,인천 미추홀구 도화동 457 - 3,인천광역시 미추홀구 제일로9번길 10,-,,0,202503,인천,202232370,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,인천 미추홀구 도화동 457-3번지 일반건물,0,2411,,일반용갑저압,저압,4,662,4,662,0,0,0,0,"94,745","3,030","107,250",0,1,2022323702411,20240926,20241025,253.48494,408.51506,38%,5G_EMS,제외필요,점검필요
ME00192196,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,40240,정액제,없음,1208200052,1208200052,1132437922,,일반용갑저압,저압,,인천 미추홀구 도화동 457 - 3,인천광역시 미추홀구 제일로9번길 10,-,,0,202503,인천,202232370,도화레드피자AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,인천 미추홀구 도화동 457-3번지 일반건물,0,2408,,일반용갑저압,저압,4,662,4,662,0,0,0,0,"121,556","3,990","137,700",0,1,2022323702408,20240626,20240725,254.65451,407.34549,38%,5G_EMS,제외필요,점검필요
ME00200388,(터)동원터널변압실상행PRU.51.5G.PRU10-3.5G-8T(SS),M,5100,42160,종량제(피크),X,2018230821,2018230821,251116670,5455377197,일반용갑II고압A,고압,,경기 성남시 분당구 금곡동 산 53,경기도 성남시 분당구동원동 11-3,SKT-KT-LGU,,0,202502,경기,2023Z4670,(터)동원터널변압실하행PRU.51.5G.PRU10-3.5G-8T(SS),5G,PRU10-3.5G-8T(SS),,경기 성남시 분당구 금곡동 산 53번지 334호선 동원터널,0,2409,5455377197,일반용(갑)II고압A,고압,5,340,5,340,0,0,"1,036",2,"52,399","1,530","59,169",0,1,2023Z46702409,20240805,20240904,129.49717,210.50283,38%,5G_EMS,#N/A,점검필요
ME00200388,(터)동원터널변압실상행PRU.51.5G.PRU10-3.5G-8T(SS),M,5100,42160,종량제(피크),X,2018230821,2018230821,251116670,5455377197,일반용갑II고압A,고압,,경기 성남시 분당구 금곡동 산 53,경기도 성남시 분당구동원동 11-3,SKT-KT-LGU,,0,202502,경기,2023Z4670,(터)동원터널변압실하행PRU.51.5G.PRU10-3.5G-8T(SS),5G,PRU10-3.5G-8T(SS),,경기 성남시 분당구 금곡동 산 53번지 334호선 동원터널,0,2408,5455377197,일반용(갑)II고압A,고압,5,340,5,340,0,0,"1,036",2,"53,285","1,560","60,174",0,1,2023Z46702408,20240705,20240804,129.31885,210.68115,38%,5G_EMS,#N/A,점검필요
ME00030194,단석리2,M,5100,42163,종량제(일반),없음,1208200052,1208200052,1001064457,35190588799,주택용,저압,,경기 양평군 양동면 단석리 27,경기도 양평군 양동면 작은황골길22번길 24,-,,0,202503,경기,200730882,(고압)단석리2WMC.51.WCDMA.SF-W15,WCDMA,SF-W15,,경기 양평군 양동면 단석리 289번지 통신주(지적도상 주소),0,2411,35190588799,주택용,저압,3,252,3,252,0,0,0,0,"40,287","1,280","45,590",0,1,2007308822411,20241017,20241116,221.6668,30.3332,38%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00200388,(터)동원터널변압실상행PRU.51.5G.PRU10-3.5G-8T(SS),M,5100,42160,종량제(피크),X,2018230821,2018230821,251116670,5455377197,일반용갑II고압A,고압,,경기 성남시 분당구 금곡동 산 53,경기도 성남시 분당구동원동 11-3,SKT-KT-LGU,,0,202502,경기,2023Z4670,(터)동원터널변압실하행PRU.51.5G.PRU10-3.5G-8T(SS),5G,PRU10-3.5G-8T(SS),,경기 성남시 분당구 금곡동 산 53번지 334호선 동원터널,0,2410,5455377197,일반용(갑)II고압A,고압,5,327,5,327,0,0,"1,004",2,"43,601","1,249","49,210",0,1,2023Z46702410,20240905,20241004,124.71704,202.28296,37%,5G_EMS,#N/A,점검필요
ME00094328,남정골DMC.51.WCDMA.SF-DUO,M,5100,42160,종량제(일반),X,2018230821,2018230821,235654500,56170099391,주택용,저압,,경기 이천시 설성면 자석리 185 - 2,경기도 이천시신둔면 석동로 64,SKT,,0,202502,경기,2010Y1913,남정골DMC.51.WCDMA.SF-DUO,WCDMA,SF-DUO,,경기 이천시 신둔면 지석리 185-2번지 지석리마을회관 마을회관,0,2411,56170099391,주택용,저압,3,288,3,288,0,0,288,0,"53,016","1,530","59,848",0,1,2010Y19132411,20241001,20241031,207.68812,80.31188,37%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00030194,단석리2,M,5100,42163,종량제(일반),없음,1208200052,1208200052,1001064457,35190588799,주택용,저압,,경기 양평군 양동면 단석리 27,경기도 양평군 양동면 작은황골길22번길 24,-,,0,202503,경기,200730882,(고압)단석리2WMC.51.WCDMA.SF-W15,WCDMA,SF-W15,,경기 양평군 양동면 단석리 289번지 통신주(지적도상 주소),0,2412,35190588799,주택용,저압,3,245,3,245,0,0,0,0,"38,687","1,230","43,780",0,1,2007308822412,20241117,20241216,217.1102,27.8898,37%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00030194,단석리2,M,5100,42163,종량제(일반),없음,1208200052,1208200052,1001064457,35190588799,주택용,저압,,경기 양평군 양동면 단석리 27,경기도 양평군 양동면 작은황골길22번길 24,-,,0,202503,경기,200730882,(고압)단석리2WMC.51.WCDMA.SF-W15,WCDMA,SF-W15,,경기 양평군 양동면 단석리 289번지 통신주(지적도상 주소),0,2410,35190588799,주택용,저압,3,243,3,243,0,0,0,0,"38,229","1,220","43,270",0,1,2007308822410,20240917,20241016,215.684,27.316,37%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00057177,하길4리마을회관DOR.51.WCDMA.OR-DUO2,M,5100,42162,종량제(일반),없음,1208200052,1208200052,233557905,2250027338,일반용갑저압,저압,,경기 화성시 향남읍 상신리 919 - 2,경기도 화성시 향남읍 안길동길 73-5,-,,0,202503,경기,2015Y6849,하길4리마을회관LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 화성시 향남읍 하길리 919-2번지,0,2408,2250027338,일반용갑저압,저압,4,361,4,361,0,0,0,0,"77,490","2,470","87,700",0,1,2015Y68492408,20240704,20240803,122.7379,238.2621,36%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00034114,양서도곡.51.1X.공용화B+,M,5100,42162,종량제(일반),X,2018230821,2018230821,1020068104,25191075116,일반용갑저압,저압,,경기 양평군 양서면 도곡리 132 - 1 (KTF전주 공용),경기도 양평군양서면 도곡리 132-1,SKT-KT,,0,202502,경기,200639667,양서도곡WMC.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 양평군 양서면 도곡리 132-1번지 KT전주,0,2409,25191075116,일반용갑저압,저압,4,260,4,260,0,0,668,0,"54,884","1,522","61,894",0,1,2006396672409,20240801,20240831,252.7827,7.2173,36%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00030194,단석리2,M,5100,42163,종량제(일반),없음,1208200052,1208200052,1001064457,35190588799,주택용,저압,,경기 양평군 양동면 단석리 27,경기도 양평군 양동면 작은황골길22번길 24,-,,0,202503,경기,200730882,(고압)단석리2WMC.51.WCDMA.SF-W15,WCDMA,SF-W15,,경기 양평군 양동면 단석리 289번지 통신주(지적도상 주소),0,2409,35190588799,주택용,저압,3,255,3,255,0,0,0,0,"40,973","1,310","46,380",0,1,2007308822409,20240817,20240916,218.6726,36.3274,36%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00195576,부암동292LRRUM,M,5100,51404,종량제(일반),없음,1208200052,1208200052,160265707,25190328916,주택용,저압,,서울 종로구 부암동 292,서울특별시 종로구 창의문로11길 12,-,,0,202503,강북,20222A0MX,부암동292LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 종로구 부암동 292번지 하우스도원,0,2411,25190328916,주택용,저압,3,289,3,289,0,0,0,0,"48,745","1,550","55,170",0,1,20222A0MX2411,20241012,20241111,101.8555,187.1445,35%,4G_PRB(구),#N/A,점검필요
ME00195576,부암동292LRRUM,M,5100,51404,종량제(일반),없음,1208200052,1208200052,160265707,25190328916,주택용,저압,,서울 종로구 부암동 292,서울특별시 종로구 창의문로11길 12,-,,0,202503,강북,20222A0MX,부암동292LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 종로구 부암동 292번지 하우스도원,0,2412,25190328916,주택용,저압,3,279,3,279,0,0,0,0,"46,459","1,480","52,580",0,1,20222A0MX2412,20241112,20241211,98.2374,180.7626,35%,4G_PRB(구),#N/A,점검필요
ME00030194,단석리2,M,5100,42163,종량제(일반),없음,1208200052,1208200052,1001064457,35190588799,주택용,저압,,경기 양평군 양동면 단석리 27,경기도 양평군 양동면 작은황골길22번길 24,-,,0,202503,경기,200730882,(고압)단석리2WMC.51.WCDMA.SF-W15,WCDMA,SF-W15,,경기 양평군 양동면 단석리 289번지 통신주(지적도상 주소),0,2408,35190588799,주택용,저압,3,258,3,258,0,0,0,0,"41,658","1,330","47,150",0,1,2007308822408,20240717,20240816,217.1058,40.8942,35%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00034114,양서도곡.51.1X.공용화B+,M,5100,42162,종량제(일반),X,2018230821,2018230821,1020068104,25191075116,일반용갑저압,저압,,경기 양평군 양서면 도곡리 132 - 1 (KTF전주 공용),경기도 양평군양서면 도곡리 132-1,SKT-KT,,0,202502,경기,200639667,양서도곡WMC.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 양평군 양서면 도곡리 132-1번지 KT전주,0,2408,25191075116,일반용갑저압,저압,4,260,4,260,0,0,655,0,"54,884","1,528","61,900",0,1,2006396672408,20240701,20240731,249.296,10.704,35%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00195576,부암동292LRRUM,M,5100,51404,종량제(일반),없음,1208200052,1208200052,160265707,25190328916,주택용,저압,,서울 종로구 부암동 292,서울특별시 종로구 창의문로11길 12,-,,0,202503,강북,20222A0MX,부암동292LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 종로구 부암동 292번지 하우스도원,0,2409,25190328916,주택용,저압,3,290,3,290,0,0,0,0,"48,974","1,560","55,430",0,1,20222A0MX2409,20240812,20240911,101.352,188.648,35%,4G_PRB(구),#N/A,점검필요
ME00056147,네프코-목내동.51.WCDMA.DUO-SN,M,5100,40240,종량제(피크+계시별-3종),없음,1208200052,1208200052,233489301,5190091480,일반용갑II고압A,고압,,경기 안산시 단원구 목내동 447 - 6,경기도 안산시 단원구 목내로119번길 26,-,,0,202503,인천,20112AA83,한국아이피LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 안산시 단원구 목내동 447-6번지,0,2412,5190091480,일반용(갑)II고압A / 2,고압,4,267,1,91,52,124,0,1,"41,862","1,330","47,370",0,1,20112AA832412,20241101,20241130,220.63887,46.36113,35%,"4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
